"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents"
"1591933037.511245","CowAvd4gZucZrp96jg","10.0.2.15","40606","10.0.2.4","80","tcp","http","0.237411","491","3841","SF","-","-","0","ShADadfF","5","759","5","4109"
"1591933037.557810","CAlmoD4QltO0jxZWib","10.0.2.15","40608","10.0.2.4","80","tcp","http","0.243567","498","3841","SF","-","-","0","ShADadfF","6","818","6","4161"
"1591933037.676937","CnbEiX3Za9iebDVOJa","10.0.2.15","40610","10.0.2.4","80","tcp","http","0.175779","505","3841","SF","-","-","0","ShADadfF","5","773","5","4109"
"1591933037.748091","C9rsIOaKN40FRbHY2","10.0.2.15","40612","10.0.2.4","80","tcp","http","0.158614","512","3841","SF","-","-","0","ShADadfF","5","780","5","4109"
"1591933037.790204","CiC0DE1eyRPNOTYQJl","10.0.2.15","40614","10.0.2.4","80","tcp","http","0.170116","519","3841","SF","-","-","0","ShADadfF","6","839","6","4161"
"1591933037.843876","CoLiiupEMcj5PmWcj","10.0.2.15","40616","10.0.2.4","80","tcp","http","0.169336","526","3841","SF","-","-","0","ShADadfF","5","794","5","4109"
"1591933037.887702","CNdzS24jNktoXvXyD8","10.0.2.15","40618","10.0.2.4","80","tcp","http","0.182064","534","3841","SF","-","-","0","ShADadfF","5","802","5","4109"
"1591933037.942824","CEvGhB1IslZnPHXPac","10.0.2.15","40620","10.0.2.4","80","tcp","http","0.196553","454","3841","SF","-","-","0","ShADadfF","5","722","5","4109"
"1591933037.996570","CwunRD2fT2MR2mmvI4","10.0.2.15","40622","10.0.2.4","80","tcp","http","0.250752","457","3841","SF","-","-","0","ShADadfF","5","725","5","4109"
"1591933038.050162","CZWBNk42PWQLagg3V6","10.0.2.15","40624","10.0.2.4","80","tcp","http","0.255270","467","3841","SF","-","-","0","ShADadfF","5","735","5","4109"
"1591933038.103771","C56rlW1tVCoYRWUOmg","10.0.2.15","40626","10.0.2.4","80","tcp","http","0.260172","474","3841","SF","-","-","0","ShADadfF","5","742","5","4109"
"1591933038.208293","Cmytop4BPEBPZtVX38","10.0.2.15","40628","10.0.2.4","80","tcp","http","0.213790","481","3841","SF","-","-","0","ShADadfF","5","749","5","4109"
"1591933038.286187","CdrbYZpDbu3xI9e3g","10.0.2.15","40630","10.0.2.4","80","tcp","http","0.190435","488","3841","SF","-","-","0","ShADadfF","5","756","5","4109"
"1591933038.349468","CpPIoX3gn8jlm1Iih","10.0.2.15","40632","10.0.2.4","80","tcp","http","0.190263","495","3841","SF","-","-","0","ShADadfF","5","763","5","4109"
"1591933038.397979","CbciHBrQx27lwx0X9","10.0.2.15","40634","10.0.2.4","80","tcp","http","0.194989","502","3841","SF","-","-","0","ShADadfF","6","822","6","4161"
"1591933038.457497","Ck784G350sqmolaYmd","10.0.2.15","40636","10.0.2.4","80","tcp","http","0.199243","509","3841","SF","-","-","0","ShADadfF","5","777","5","4109"
"1591933038.519418","Cjyx1Y3uPKGfUbGqQc","10.0.2.15","40638","10.0.2.4","80","tcp","http","0.208837","516","3841","SF","-","-","0","ShADadfF","5","784","5","4109"
"1591933038.583416","C1Inz32AlYVkpH5Hu9","10.0.2.15","40640","10.0.2.4","80","tcp","http","0.199223","523","3841","SF","-","-","0","ShADadfF","6","843","6","4161"
"1591933038.630664","CVaNqhwOY9f7nMGu7","10.0.2.15","40642","10.0.2.4","80","tcp","http","0.212597","531","3841","SF","-","-","0","ShADadfF","5","799","5","4109"
"1591933038.702659","C2xQ6D2COj03RCUDXd","10.0.2.15","40644","10.0.2.4","80","tcp","http","0.202721","454","3841","SF","-","-","0","ShADadfF","5","722","5","4109"
"1591933038.762321","C2tcf516wNjeCa6ITl","10.0.2.15","40646","10.0.2.4","80","tcp","http","0.206759","457","3841","SF","-","-","0","ShADadfF","5","725","5","4109"
