Stime,srcip,sport,dstip,dsport,proto,service,dur,sbytes,dbytes,state,Spkts,Dpkts,is_sm_ips_ports,ct_srv_src,ct_srv_dst,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_dst_ltm,ct_src_ltm,sttl,dttl,trans_depth,res_bdy_len,ct_flw_http_mthd,smeansz,dmeansz,swin,dwin,stcpb,dtcpb,attack_cat,Label
1591890635,10.0.2.15,53190,10.0.2.4,22939,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,427694915,0,Exploits ,1
1591890635,10.0.2.15,49602,10.0.2.4,18988,tcp,-,0.000017,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3506813092,0,Exploits ,1
1591890635,10.0.2.15,38220,10.0.2.4,10003,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,870955694,0,Exploits ,1
1591890635,10.0.2.15,34928,10.0.2.4,2049,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,189484429,0,Exploits ,1
1591890635,10.0.2.15,42140,10.0.2.4,8402,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2159914243,0,Exploits ,1
1591890635,10.0.2.15,42234,10.0.2.4,40193,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1210234586,0,Exploits ,1
1591890635,10.0.2.15,57526,10.0.2.4,7,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2940757296,0,Exploits ,1
1591890635,10.0.2.15,33618,10.0.2.4,1107,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,133108975,0,Exploits ,1
1591890635,10.0.2.15,53818,10.0.2.4,1974,tcp,-,0.000016,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1645363917,0,Exploits ,1
1591890635,10.0.2.15,51502,10.0.2.4,340,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3049549278,0,Exploits ,1
1591890635,10.0.2.15,40010,10.0.2.4,555,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,420737737,0,Exploits ,1
1591890635,10.0.2.15,42386,10.0.2.4,50001,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1839116131,0,Exploits ,1
1591890635,10.0.2.15,40352,10.0.2.4,497,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2108271816,0,Exploits ,1
1591890635,10.0.2.15,39812,10.0.2.4,1309,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1496793875,0,Exploits ,1
1591890635,10.0.2.15,52432,10.0.2.4,10010,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1936133049,0,Exploits ,1
1591890635,10.0.2.15,55482,10.0.2.4,15000,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2653963246,0,Exploits ,1
1591890635,10.0.2.15,42516,10.0.2.4,1070,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3045290733,0,Exploits ,1
1591890635,10.0.2.15,40980,10.0.2.4,49167,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1801831360,0,Exploits ,1
1591890635,10.0.2.15,35660,10.0.2.4,2045,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,533722261,0,Exploits ,1
1591890635,10.0.2.15,41008,10.0.2.4,16012,tcp,-,0.000027,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3409128658,0,Exploits ,1
1591890635,10.0.2.15,41544,10.0.2.4,3017,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,484894936,0,Exploits ,1
1591890635,10.0.2.15,50598,10.0.2.4,32780,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1509291270,0,Exploits ,1
1591890635,10.0.2.15,49170,10.0.2.4,3918,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2813514392,0,Exploits ,1
1591890635,10.0.2.15,60152,10.0.2.4,4445,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1925655010,0,Exploits ,1
1591890635,10.0.2.15,49498,10.0.2.4,1984,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2296981143,0,Exploits ,1
1591890635,10.0.2.15,33412,10.0.2.4,311,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3206410879,0,Exploits ,1
1591890635,10.0.2.15,51866,10.0.2.4,4001,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,343290016,0,Exploits ,1
1591890635,10.0.2.15,58682,10.0.2.4,1971,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3286876820,0,Exploits ,1
1591890635,10.0.2.15,47970,10.0.2.4,465,tcp,-,0.000049,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3120978077,0,Exploits ,1
1591890635,10.0.2.15,40208,10.0.2.4,1033,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,866864938,0,Exploits ,1
1591890635,10.0.2.15,36378,10.0.2.4,13456,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1226695757,0,Exploits ,1
1591890635,10.0.2.15,44280,10.0.2.4,119,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2136707583,0,Exploits ,1
1591890635,10.0.2.15,48716,10.0.2.4,9099,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1250765988,0,Exploits ,1
1591890635,10.0.2.15,58540,10.0.2.4,1041,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4069890366,0,Exploits ,1
1591890635,10.0.2.15,39214,10.0.2.4,5555,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3192224862,0,Exploits ,1
1591890635,10.0.2.15,37468,10.0.2.4,15742,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1901211374,0,Exploits ,1
1591890635,10.0.2.15,56826,10.0.2.4,4045,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,281412919,0,Exploits ,1
1591890635,10.0.2.15,46410,10.0.2.4,1145,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2022327313,0,Exploits ,1
1591890635,10.0.2.15,43508,10.0.2.4,8082,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2960043799,0,Exploits ,1
1591890635,10.0.2.15,60238,10.0.2.4,1443,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4054712496,0,Exploits ,1
1591890635,10.0.2.15,58544,10.0.2.4,1076,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,686830145,0,Exploits ,1
1591890635,10.0.2.15,45602,10.0.2.4,5802,tcp,-,0.000027,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,413768928,0,Exploits ,1
1591890635,10.0.2.15,35030,10.0.2.4,1067,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1057583414,0,Exploits ,1
1591890635,10.0.2.15,42246,10.0.2.4,3371,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4031295037,0,Exploits ,1
1591890635,10.0.2.15,35750,10.0.2.4,35500,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3358282771,0,Exploits ,1
1591890635,10.0.2.15,33518,10.0.2.4,9290,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1816258132,0,Exploits ,1
1591890635,10.0.2.15,60462,10.0.2.4,666,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4007125003,0,Exploits ,1
1591890635,10.0.2.15,56154,10.0.2.4,7007,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1781867111,0,Exploits ,1
1591890635,10.0.2.15,52252,10.0.2.4,2160,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,438609926,0,Exploits ,1
1591890635,10.0.2.15,32794,10.0.2.4,1052,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3694673015,0,Exploits ,1
1591890635,10.0.2.15,55694,10.0.2.4,464,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1405766485,0,Exploits ,1
1591890635,10.0.2.15,54294,10.0.2.4,1311,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2437794864,0,Exploits ,1
1591890635,10.0.2.15,50372,10.0.2.4,1641,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,20988057,0,Exploits ,1
1591890635,10.0.2.15,38082,10.0.2.4,79,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1480042486,0,Exploits ,1
1591890635,10.0.2.15,47032,10.0.2.4,2399,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3606812428,0,Exploits ,1
1591890635,10.0.2.15,36124,10.0.2.4,16001,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4251164967,0,Exploits ,1
1591890635,10.0.2.15,54786,10.0.2.4,4004,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,467865785,0,Exploits ,1
1591890635,10.0.2.15,39172,10.0.2.4,9220,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1241120657,0,Exploits ,1
1591890635,10.0.2.15,54358,10.0.2.4,8899,tcp,-,0.000099,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3694944170,0,Exploits ,1
1591890635,10.0.2.15,53612,10.0.2.4,1216,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1531561016,0,Exploits ,1
1591890635,10.0.2.15,44054,10.0.2.4,32778,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,571627891,0,Exploits ,1
1591890635,10.0.2.15,57996,10.0.2.4,2557,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3054919042,0,Exploits ,1
1591890635,10.0.2.15,37074,10.0.2.4,2002,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,958144896,0,Exploits ,1
1591890635,10.0.2.15,54902,10.0.2.4,1658,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1939747048,0,Exploits ,1
1591890635,10.0.2.15,37976,10.0.2.4,146,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,725880684,0,Exploits ,1
1591890635,10.0.2.15,59366,10.0.2.4,14442,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1579075543,0,Exploits ,1
1591890635,10.0.2.15,60090,10.0.2.4,65000,tcp,-,0.000027,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3220714013,0,Exploits ,1
1591890635,10.0.2.15,45224,10.0.2.4,5222,tcp,-,0.000016,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1103647997,0,Exploits ,1
1591890635,10.0.2.15,56778,10.0.2.4,5560,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3721848854,0,Exploits ,1
1591890635,10.0.2.15,35066,10.0.2.4,1914,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,732978415,0,Exploits ,1
1591890635,10.0.2.15,49410,10.0.2.4,8654,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,542620241,0,Exploits ,1
1591890635,10.0.2.15,36858,10.0.2.4,711,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,217262907,0,Exploits ,1
1591890635,10.0.2.15,45216,10.0.2.4,2702,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1739403225,0,Exploits ,1
1591890635,10.0.2.15,37558,10.0.2.4,19350,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1645152087,0,Exploits ,1
1591890635,10.0.2.15,43230,10.0.2.4,636,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,427279420,0,Exploits ,1
1591890635,10.0.2.15,57252,10.0.2.4,1972,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,341522302,0,Exploits ,1
1591890635,10.0.2.15,54374,10.0.2.4,1038,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3235717070,0,Exploits ,1
1591890635,10.0.2.15,35626,10.0.2.4,1047,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1031943144,0,Exploits ,1
1591890635,10.0.2.15,42912,10.0.2.4,1199,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3069025254,0,Exploits ,1
1591890635,10.0.2.15,57302,10.0.2.4,28201,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3754932975,0,Exploits ,1
1591890635,10.0.2.15,42412,10.0.2.4,5054,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3802888310,0,Exploits ,1
1591890635,10.0.2.15,40364,10.0.2.4,49163,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1083845124,0,Exploits ,1
1591890635,10.0.2.15,46086,10.0.2.4,1099,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3710138804,0,Exploits ,1
1591890635,10.0.2.15,36784,10.0.2.4,1048,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4184608862,0,Exploits ,1
1591890635,10.0.2.15,59452,10.0.2.4,1839,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1651817540,0,Exploits ,1
1591890635,10.0.2.15,36250,10.0.2.4,2013,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3973725906,0,Exploits ,1
1591890635,10.0.2.15,37206,10.0.2.4,5850,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,1,100,100,100,64,64,0,0,0,60,40,29200,0,1045510626,0,Exploits ,1
1591890635,10.0.2.15,43606,10.0.2.4,5102,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2441444357,0,Exploits ,1
1591890635,10.0.2.15,33974,10.0.2.4,10629,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2406754211,0,Exploits ,1
1591890635,10.0.2.15,55390,10.0.2.4,9929,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,581452494,0,Exploits ,1
1591890635,10.0.2.15,46400,10.0.2.4,1124,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1778788651,0,Exploits ,1
1591890635,10.0.2.15,39104,10.0.2.4,44176,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4206608075,0,Exploits ,1
1591890635,10.0.2.15,43624,10.0.2.4,2492,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1533751145,0,Exploits ,1
1591890635,10.0.2.15,54740,10.0.2.4,1175,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1954677967,0,Exploits ,1
1591890635,10.0.2.15,38680,10.0.2.4,109,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3510524930,0,Exploits ,1
1591890635,10.0.2.15,41784,10.0.2.4,5002,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,834014907,0,Exploits ,1
1591890635,10.0.2.15,39134,10.0.2.4,26,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1063962360,0,Exploits ,1
1591890635,10.0.2.15,51392,10.0.2.4,8009,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1477594476,0,Exploits ,1
1591890635,10.0.2.15,58820,10.0.2.4,3920,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2897247546,0,Exploits ,1
1591890635,10.0.2.15,55898,10.0.2.4,1,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,384370946,0,Exploits ,1
1591890635,10.0.2.15,49928,10.0.2.4,5906,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4234567139,0,Exploits ,1
1591890635,10.0.2.15,51376,10.0.2.4,749,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,522808371,0,Exploits ,1
1591890635,10.0.2.15,41818,10.0.2.4,1761,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4290794765,0,Exploits ,1
1591890635,10.0.2.15,37812,10.0.2.4,3880,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1242653016,0,Exploits ,1
1591890635,10.0.2.15,55766,10.0.2.4,10243,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2080616991,0,Exploits ,1
1591890635,10.0.2.15,34134,10.0.2.4,32781,tcp,-,0.000055,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1242926475,0,Exploits ,1
1591890635,10.0.2.15,34794,10.0.2.4,10009,tcp,-,0.00001,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1101515332,0,Exploits ,1
1591890635,10.0.2.15,39662,10.0.2.4,10082,tcp,-,0.000026,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2354907056,0,Exploits ,1
1591890635,10.0.2.15,52504,10.0.2.4,52848,tcp,-,0.000043,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1466088785,0,Exploits ,1
1591890635,10.0.2.15,54752,10.0.2.4,2006,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3767054829,0,Exploits ,1
1591890635,10.0.2.15,54960,10.0.2.4,1300,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,435953152,0,Exploits ,1
1591890635,10.0.2.15,47294,10.0.2.4,6,tcp,-,0.000028,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3019838,0,Exploits ,1
1591890635,10.0.2.15,53096,10.0.2.4,8333,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3377189973,0,Exploits ,1
1591890635,10.0.2.15,49848,10.0.2.4,7937,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1663206992,0,Exploits ,1
1591890635,10.0.2.15,59138,10.0.2.4,50800,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,403157266,0,Exploits ,1
1591890635,10.0.2.15,51430,10.0.2.4,49161,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2805437742,0,Exploits ,1
1591890635,10.0.2.15,55722,10.0.2.4,1081,tcp,-,0.000032,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,582125005,0,Exploits ,1
1591890635,10.0.2.15,40968,10.0.2.4,3493,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4134097312,0,Exploits ,1
1591890635,10.0.2.15,45332,10.0.2.4,8100,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,771780434,0,Exploits ,1
1591890635,10.0.2.15,58672,10.0.2.4,1064,tcp,-,0.000027,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1157204275,0,Exploits ,1
1591890635,10.0.2.15,34924,10.0.2.4,8088,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3107644636,0,Exploits ,1
1591890635,10.0.2.15,47878,10.0.2.4,1666,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1471520290,0,Exploits ,1
1591890635,10.0.2.15,43826,10.0.2.4,2001,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2109736534,0,Exploits ,1
1591890635,10.0.2.15,41568,10.0.2.4,2048,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,4294665245,0,Exploits ,1
1591890635,10.0.2.15,43680,10.0.2.4,49165,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1488293826,0,Exploits ,1
1591890635,10.0.2.15,37940,10.0.2.4,9594,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2270560851,0,Exploits ,1
1591890635,10.0.2.15,46292,10.0.2.4,7938,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3193572335,0,Exploits ,1
1591890635,10.0.2.15,47134,10.0.2.4,7201,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,865419247,0,Exploits ,1
1591890635,10.0.2.15,41910,10.0.2.4,2106,tcp,-,0.000029,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3376040158,0,Exploits ,1
1591890635,10.0.2.15,33276,10.0.2.4,1287,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1893169465,0,Exploits ,1
1591890635,10.0.2.15,56254,10.0.2.4,3580,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2442890359,0,Exploits ,1
1591890635,10.0.2.15,56628,10.0.2.4,8008,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1185727603,0,Exploits ,1
1591890635,10.0.2.15,34536,10.0.2.4,5226,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2455167119,0,Exploits ,1
1591890635,10.0.2.15,46622,10.0.2.4,1717,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,3135535988,0,Exploits ,1
1591890635,10.0.2.15,54538,10.0.2.4,20005,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,1154481997,0,Exploits ,1
1591890635,10.0.2.15,50582,10.0.2.4,1079,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,509148490,0,Exploits ,1
1591890635,10.0.2.15,50020,10.0.2.4,32773,tcp,-,0.000027,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,800741005,0,Exploits ,1
1591890635,10.0.2.15,40426,10.0.2.4,15004,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200,0,2448341053,0,Exploits ,1
