Stime,srcip,sport,dstip,dsport,proto,service,dur,sbytes,dbytes,state,Spkts,Dpkts,is_sm_ips_ports,ct_srv_src,ct_srv_dst,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_dst_ltm,ct_src_ltm,sttl,dttl,trans_depth,res_len,ct_flw_http_mthd,smeansz,dmeansz,swin,dwin,stcpb,dtcpb
1593625700.367226,10.0.2.15,49732,10.0.2.5,2310,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2116706965,0
1593625700.367236,10.0.2.15,51336,10.0.2.5,2035,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1836867263,0
1593625700.3672462,10.0.2.15,60318,10.0.2.5,153,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,47597968,0
1593625700.367355,10.0.2.15,41744,10.0.2.5,1441,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1804093940,0
1593625700.367374,10.0.2.15,47010,10.0.2.5,2922,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,258209525,0
1593625700.367547,10.0.2.15,55992,10.0.2.5,2475,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2394312251,0
1593625700.36757,10.0.2.15,59086,10.0.2.5,9107,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3226915210,0
1593625700.367624,10.0.2.15,47108,10.0.2.5,4020,tcp,-,0.000021,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1345484880,0
1593625700.367693,10.0.2.15,52496,10.0.2.5,2137,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,80402287,0
1593625700.367841,10.0.2.15,57576,10.0.2.5,3117,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3627003448,0
1593625700.367869,10.0.2.15,56988,10.0.2.5,4942,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3763028051,0
1593625700.368083,10.0.2.15,56964,10.0.2.5,5005,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3646298697,0
1593625700.368103,10.0.2.15,51156,10.0.2.5,9255,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,908424925,0
1593625700.3681269,10.0.2.15,54208,10.0.2.5,3358,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1547539074,0
1593625700.368141,10.0.2.15,55322,10.0.2.5,3253,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,494618251,0
1593625700.369599,10.0.2.15,34852,10.0.2.5,3074,tcp,-,0.000038,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,763162865,0
1593625700.36965,10.0.2.15,32980,10.0.2.5,4073,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2936204030,0
1593625700.369675,10.0.2.15,49858,10.0.2.5,7511,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4285077977,0
1593625700.3697019,10.0.2.15,39680,10.0.2.5,748,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2697173855,0
1593625700.369725,10.0.2.15,56166,10.0.2.5,6100,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2341551332,0
1593625700.36974,10.0.2.15,33276,10.0.2.5,215,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2506624544,0
1593625700.369764,10.0.2.15,39360,10.0.2.5,3717,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3738763068,0
1593625700.369969,10.0.2.15,46790,10.0.2.5,1092,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,483661182,0
1593625700.369993,10.0.2.15,48550,10.0.2.5,2144,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,218862674,0
1593625700.370019,10.0.2.15,52228,10.0.2.5,410,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,149209993,0
1593625700.3700411,10.0.2.15,37258,10.0.2.5,5156,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,580619830,0
1593625700.370106,10.0.2.15,54288,10.0.2.5,1608,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3225991216,0
1593625700.370174,10.0.2.15,38614,10.0.2.5,9593,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1804820647,0
1593625700.370251,10.0.2.15,45632,10.0.2.5,5281,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3583046167,0
1593625700.37063,10.0.2.15,56420,10.0.2.5,3317,tcp,-,0.000031,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3375757841,0
1593625700.370669,10.0.2.15,37740,10.0.2.5,4884,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3087038088,0
1593625700.3707528,10.0.2.15,40726,10.0.2.5,595,tcp,-,0.000028,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3540777089,0
1593625700.370789,10.0.2.15,38324,10.0.2.5,3802,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3858216115,0
1593625700.370801,10.0.2.15,54548,10.0.2.5,3158,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2380087788,0
1593625700.370825,10.0.2.15,45546,10.0.2.5,14154,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2645028667,0
1593625700.370842,10.0.2.15,57996,10.0.2.5,3123,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,755271768,0
1593625700.370867,10.0.2.15,46244,10.0.2.5,5580,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3142079678,0
1593625700.371134,10.0.2.15,59666,10.0.2.5,3073,tcp,-,0.000016,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1986981209,0
1593625700.37116,10.0.2.15,33386,10.0.2.5,2621,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1736934316,0
1593625700.371185,10.0.2.15,38314,10.0.2.5,2476,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1791331607,0
1593625700.371209,10.0.2.15,43762,10.0.2.5,4452,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,811543387,0
1593625700.371398,10.0.2.15,51122,10.0.2.5,3182,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3275176115,0
1593625700.371421,10.0.2.15,49712,10.0.2.5,3996,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,679067507,0
1593625700.371432,10.0.2.15,46680,10.0.2.5,3835,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3607351518,0
1593625700.371442,10.0.2.15,48876,10.0.2.5,2883,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,687172535,0
1593625700.3714519,10.0.2.15,58176,10.0.2.5,3907,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4093342176,0
1593625700.3715599,10.0.2.15,44416,10.0.2.5,8192,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,249577511,0
1593625700.371608,10.0.2.15,34676,10.0.2.5,1245,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,96423248,0
1593625700.3717449,10.0.2.15,39280,10.0.2.5,5225,tcp,-,0.000029,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1290362294,0
1593625700.371886,10.0.2.15,55182,10.0.2.5,3295,tcp,-,0.000013,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3956980121,0
1593625700.371909,10.0.2.15,37914,10.0.2.5,34962,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1899898742,0
1593625700.371919,10.0.2.15,35150,10.0.2.5,5679,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2417556659,0
1593625700.371929,10.0.2.15,54960,10.0.2.5,10543,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3749204637,0
1593625700.371939,10.0.2.15,48634,10.0.2.5,2958,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1703609279,0
1593625700.371949,10.0.2.15,34242,10.0.2.5,2151,tcp,-,0.000003,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1359395108,0
1593625700.372064,10.0.2.15,49428,10.0.2.5,1549,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1206729265,0
1593625700.372084,10.0.2.15,52878,10.0.2.5,4159,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3922329417,0
1593625700.372109,10.0.2.15,51364,10.0.2.5,2327,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1531828935,0
1593625700.372131,10.0.2.15,44778,10.0.2.5,3225,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3946688980,0
1593625700.372254,10.0.2.15,39032,10.0.2.5,43439,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1128467525,0
1593625700.372274,10.0.2.15,39064,10.0.2.5,5863,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3696613021,0
1593625700.372299,10.0.2.15,53106,10.0.2.5,2733,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,971644211,0
1593625700.3724,10.0.2.15,53238,10.0.2.5,3834,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,436829373,0
1593625700.372418,10.0.2.15,40606,10.0.2.5,2112,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1635906822,0
1593625700.372463,10.0.2.15,39206,10.0.2.5,9994,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3392488793,0
1593625700.372533,10.0.2.15,49646,10.0.2.5,2199,tcp,-,0.000015,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3916077606,0
1593625700.372602,10.0.2.15,54534,10.0.2.5,2628,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2177074585,0
1593625700.3728142,10.0.2.15,40750,10.0.2.5,280,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2541367921,0
1593625700.372832,10.0.2.15,49580,10.0.2.5,3420,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2957467803,0
1593625700.37286,10.0.2.15,57354,10.0.2.5,4134,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1259684755,0
1593625700.372869,10.0.2.15,58928,10.0.2.5,9380,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1173622744,0
1593625700.373209,10.0.2.15,60010,10.0.2.5,1563,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1623162609,0
1593625700.37323,10.0.2.15,54694,10.0.2.5,71,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,815117344,0
1593625700.373239,10.0.2.15,51612,10.0.2.5,1494,tcp,-,0.000017,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1349343520,0
1593625700.37326,10.0.2.15,48088,10.0.2.5,2468,tcp,-,0.000023,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1810623166,0
1593625700.373287,10.0.2.15,47248,10.0.2.5,3002,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1074082849,0
1593625700.373302,10.0.2.15,54092,10.0.2.5,1539,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1401017784,0
1593625700.373321,10.0.2.15,32920,10.0.2.5,384,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2981244985,0
1593625700.37339,10.0.2.15,60288,10.0.2.5,3808,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,526412680,0
1593625700.373763,10.0.2.15,53382,10.0.2.5,4143,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2332074567,0
1593625700.373781,10.0.2.15,57472,10.0.2.5,3214,tcp,-,0.000024,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2521511715,0
1593625700.373809,10.0.2.15,43924,10.0.2.5,2971,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,954345419,0
1593625700.374368,10.0.2.15,51520,10.0.2.5,3166,tcp,-,0.000012,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1193741666,0
1593625700.3743901,10.0.2.15,58004,10.0.2.5,1183,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1721759478,0
1593625700.374401,10.0.2.15,46776,10.0.2.5,12005,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3149447134,0
1593625700.374455,10.0.2.15,53102,10.0.2.5,5743,tcp,-,0.000020,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1303827535,0
1593625700.374677,10.0.2.15,38208,10.0.2.5,78,tcp,-,0.000029,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1801795371,0
1593625700.3747141,10.0.2.15,59080,10.0.2.5,3593,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,22103798,0
1593625700.374727,10.0.2.15,43390,10.0.2.5,1739,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2647911078,0
1593625700.374749,10.0.2.15,58494,10.0.2.5,1683,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2484857048,0
1593625700.374764,10.0.2.15,36998,10.0.2.5,3488,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2472920372,0
1593625700.374775,10.0.2.15,35958,10.0.2.5,1036,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,938675420,0
1593625700.374934,10.0.2.15,46374,10.0.2.5,5465,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1138250663,0
1593625700.3750038,10.0.2.15,42126,10.0.2.5,3025,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3883197566,0
1593625700.375032,10.0.2.15,60442,10.0.2.5,47624,tcp,-,0.000018,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2505378781,0
1593625700.375093,10.0.2.15,38904,10.0.2.5,25008,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,864802219,0
1593625700.3751981,10.0.2.15,51270,10.0.2.5,3114,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3589841415,0
1593625700.375318,10.0.2.15,48566,10.0.2.5,5361,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1235926224,0
1593625700.375382,10.0.2.15,40536,10.0.2.5,3514,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3263721992,0
1593625700.375401,10.0.2.15,33626,10.0.2.5,1786,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4119846731,0
1593625700.375426,10.0.2.15,46642,10.0.2.5,4083,tcp,-,0.000025,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2203429666,0
1593625700.3754618,10.0.2.15,36278,10.0.2.5,1853,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3577887191,0
1593625700.375586,10.0.2.15,40162,10.0.2.5,4970,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,376894607,0
1593625700.375606,10.0.2.15,58074,10.0.2.5,1350,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1317090028,0
1593625700.375631,10.0.2.15,49626,10.0.2.5,3799,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1765241956,0
1593625700.3756552,10.0.2.15,59832,10.0.2.5,1752,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,796428935,0
1593625700.375895,10.0.2.15,43730,10.0.2.5,1887,tcp,-,0.000034,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3808155352,0
1593625700.3759391,10.0.2.15,55554,10.0.2.5,9281,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,752093404,0
1593625700.37595,10.0.2.15,33236,10.0.2.5,378,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1189651193,0
1593625700.375972,10.0.2.15,54862,10.0.2.5,1571,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1315168875,0
1593625700.375989,10.0.2.15,60002,10.0.2.5,8056,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2223845355,0
1593625700.376172,10.0.2.15,49540,10.0.2.5,454,tcp,-,0.000030,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3724680005,0
1593625700.37621,10.0.2.15,43574,10.0.2.5,2811,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,441856510,0
1593625700.37628,10.0.2.15,46818,10.0.2.5,8086,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2464650223,0
1593625700.3762949,10.0.2.15,59184,10.0.2.5,1390,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3483764228,0
1593625700.376306,10.0.2.15,52136,10.0.2.5,3458,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2055477022,0
1593625700.376315,10.0.2.15,33180,10.0.2.5,1550,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,766182759,0
1593625700.376324,10.0.2.15,33352,10.0.2.5,3641,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3601164918,0
1593625700.376501,10.0.2.15,32944,10.0.2.5,1710,tcp,-,0.000018,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1694238554,0
1593625700.3765311,10.0.2.15,54056,10.0.2.5,2803,tcp,-,0.000007,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1750007965,0
1593625700.3765461,10.0.2.15,36386,10.0.2.5,2395,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4134619455,0
1593625700.376559,10.0.2.15,47052,10.0.2.5,3608,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2001312091,0
1593625700.3765721,10.0.2.15,54428,10.0.2.5,7283,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3170432672,0
1593625700.376725,10.0.2.15,53672,10.0.2.5,17754,tcp,-,0.000014,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3597053646,0
1593625700.376748,10.0.2.15,59960,10.0.2.5,3748,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3837505286,0
1593625700.37676,10.0.2.15,55618,10.0.2.5,2507,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3600161501,0
1593625700.37677,10.0.2.15,33180,10.0.2.5,2160,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,1,100,100,100,64,64,0,0,0,60,40,29200.0,0,4124757316,0
1593625700.37686,10.0.2.15,51740,10.0.2.5,4192,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,217115383,0
1593625700.376877,10.0.2.15,55486,10.0.2.5,3304,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,936769687,0
1593625700.377267,10.0.2.15,52080,10.0.2.5,2452,tcp,-,0.000011,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1845797378,0
1593625700.377286,10.0.2.15,57066,10.0.2.5,2912,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1389577657,0
1593625700.377298,10.0.2.15,38680,10.0.2.5,1568,tcp,-,0.000006,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,322024063,0
1593625700.377316,10.0.2.15,40392,10.0.2.5,7430,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2455585930,0
1593625700.377335,10.0.2.15,48910,10.0.2.5,6322,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,2624861483,0
1593625700.377346,10.0.2.15,59124,10.0.2.5,1773,tcp,-,0.000004,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,1268965801,0
1593625700.377424,10.0.2.15,39626,10.0.2.5,9993,tcp,-,0.000008,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3913586097,0
1593625700.3775349,10.0.2.15,50416,10.0.2.5,387,tcp,-,0.000028,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,676270299,0
1593625700.3776119,10.0.2.15,53658,10.0.2.5,5785,tcp,-,0.000022,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,104144370,0
1593625700.377705,10.0.2.15,36054,10.0.2.5,7548,tcp,-,0.000010,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,3937847300,0
1593625700.377832,10.0.2.15,37352,10.0.2.5,16367,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,850413144,0
1593625700.377923,10.0.2.15,55026,10.0.2.5,2033,tcp,-,0.000009,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,67120759,0
1593625700.3779519,10.0.2.15,42678,10.0.2.5,5203,tcp,-,0.000005,0,0,REJ,1,1,0,100,100,0,0,100,100,100,64,64,0,0,0,60,40,29200.0,0,4064462794,0
